13,
8.500000e-02,6.900000e-02,1.350000e-01,3.800000e-02,7.900000e-02,5.800000e-02,8.800000e-02,1.260000e-01,9.900000e-02,6.700000e-02,5.000000e-02,6.800000e-02,3.800000e-02,
9.622434e-01, -2.741640e-02, 4.472840e-03, 1.974920e-01, 1.373139e-01, 8.040838e-02, 4.248555e-03, 1.075196e+00,
2.495618e-03, -1.282513e-01, 4.497559e-02, -2.173508e-01, 3.350802e-02, -4.777986e-02, 9.930315e-01, -6.924075e-02,
-1.822895e-01, 1.369424e-01, 4.659574e-03, -5.061237e-02, 1.917553e-02, 9.742403e-01, 7.145092e-02, 2.360612e-02,
-2.769756e-04, 2.980580e-02, -1.176111e-01, 4.413991e-02, 9.411794e-01, -3.684506e-02, 1.704724e-02, -4.523535e-02,
5.954687e-02, 2.393418e-02, 5.943483e-02, 1.061235e+00, 9.974784e-01, 2.155363e-02, 3.490420e-02, -1.951269e-01,
1.404698e-01, -8.896039e-02, 3.218205e-02, 9.821821e-01, -6.319181e-02, 1.639403e-01, -1.113973e-02, 7.872665e-02,
-2.966048e-02, -3.735759e-03, 1.028288e+00, 3.118657e-02, -1.293301e-01, 1.023374e-02, -2.624705e-02, 3.947691e-02,
-2.797859e-02, 1.065053e+00, -5.386798e-02, 3.553630e-03, 4.363725e-02, 3.728101e-02, -7.848735e-02, -8.786356e-02,
1.096901e+00, -3.335420e-02, -4.210752e-02, -3.533448e-02, 7.679001e-02, 4.532135e-02, -1.256364e-01, 8.659118e-01,
1.009273e+00, -7.467951e-03, -1.195443e-02, -4.480133e-02, -1.415155e-01, -2.262886e-02, -2.491300e-02, 1.030744e+00,
-3.056971e-02, 6.979776e-02, 4.172487e-02, 4.467795e-02, 1.563954e-02, -2.327596e-02, 1.042524e+00, -2.499644e-02,
9.979065e-02, -2.204908e-02, -3.663913e-02, 3.136950e-03, 1.272456e-02, 9.564275e-01, -2.299015e-02, -4.791527e-03,
-4.094085e-02, -8.506491e-03, 5.941995e-02, -2.134807e-03, 9.865094e-01, -1.128757e-02, 5.777905e-03, -1.655439e-02,
-4.453837e-03, -1.573268e-02, 1.681242e-03, 8.669919e-01, 9.535115e-01, 1.010527e-01, -5.357761e-04, -1.724341e-01,
-2.949410e-02, -7.165924e-02, 3.388949e-02, 9.214488e-01, 5.799648e-02, 7.535452e-02, -4.380057e-03, -1.208681e-01,
1.259906e-02, -2.250148e-02, 9.425393e-01, 9.707962e-02, 3.387416e-02, 1.925274e-01, 1.723943e-03, -5.917469e-02,
5.267571e-02, 1.297195e+00, 4.300310e-03, -2.869081e-02, 6.488431e-03, -5.636412e-02, 7.258277e-02, -1.552679e-01,
9.054212e-01, 1.964517e-01, 1.169046e-02, -2.215723e-02, 1.105967e-02, -6.681476e-02, 8.638570e-02, 1.044558e+00,
9.468107e-01, 1.547401e-02, -2.950618e-03, -1.993035e-01, -5.127338e-02, 1.289089e-01, 3.809393e-02, 9.319864e-01,
7.605963e-02, 1.654789e-01, 8.713205e-02, -6.842619e-02, 1.509542e-02, 5.253964e-02, 9.268910e-01, 3.382464e-02,
-3.585867e-02, -6.048270e-02, -1.927117e-02, 5.417935e-02, 3.158855e-03, 1.078206e+00, 1.119001e-01, 1.024706e-01,
1.213013e-02, -4.978386e-03, 1.959021e-02, 9.160418e-02, 8.971842e-01, 1.079993e-01, 3.867932e-02, 5.527030e-02,
-6.018152e-02, 7.470663e-02, 1.008451e-01, 1.260948e+00, 1.054258e+00, -3.426039e-02, -5.765915e-02, 1.383568e-01,
1.878898e-01, 1.554125e-02, -1.903637e-02, 9.930228e-01, 5.284604e-02, -4.419254e-02, -4.577314e-02, -1.189767e-01,
-3.522129e-02, 4.123757e-02, 1.004813e+00, -9.416429e-02, -1.421166e-01, 1.034354e-01, -2.477072e-02, -1.337723e-02,
1.431687e-02, 8.040512e-01, -3.852925e-02, -1.714581e-02, 4.174981e-02, 8.223222e-03, -2.637955e-02, -4.469360e-02,
8.625672e-01, 1.837909e-02, 4.620986e-03, -4.233808e-03, 2.849470e-02, -1.181305e-01, 4.939314e-02, 1.225200e+00,
1.125175e+00, -1.060019e-02, -4.831515e-02, -1.248526e-01, 9.014009e-02, -5.983980e-03, -4.777241e-02, 1.013905e+00,
-1.815994e-02, 5.963535e-02, -4.754530e-02, 5.691476e-02, -7.740250e-02, -3.304373e-03, 1.066475e+00, 6.521724e-02,
-4.259479e-02, -5.093078e-02, -5.100511e-03, 1.005518e-02, -9.095443e-03, 8.867966e-01, -6.854456e-02, 8.928963e-03,
1.869696e-02, 1.957167e-02, 6.820165e-06, -5.814061e-02, 8.340467e-01, 2.464377e-03, -7.943327e-03, 2.138750e-02,
-2.875559e-02, -2.887183e-02, 1.395295e-02, 8.985959e-01, 9.656629e-01, 3.624172e-02, 1.854006e-02, 8.456145e-02,
-5.347538e-02, 1.302268e-02, 5.433005e-02, 9.466196e-01, -1.932044e-02, -2.778178e-02, -1.038713e-01, 1.840112e-01,
-1.999297e-02, 1.713866e-02, 1.000780e+00, -5.677967e-02, 1.573467e-01, -1.970339e-01, -7.825396e-03, 4.292546e-03,
-3.132621e-02, 1.099906e+00, 4.938831e-02, -1.156072e-01, -3.987114e-02, -1.900347e-02, 6.849481e-02, 1.098542e-01,
1.151190e+00, -1.624748e-01, 5.413643e-02, 2.643138e-02, -1.206270e-01, -1.553604e-02, -1.582041e-01, 9.486800e-01,
1.008027e+00, -2.366744e-02, -1.458510e-02, 2.055672e-01, -8.604198e-02, -5.250586e-03, 2.395647e-02, 1.013797e+00,
6.049024e-03, -1.857704e-01, 8.803805e-02, -1.161803e-01, -3.198320e-02, 9.870440e-03, 1.008536e+00, -1.979672e-02,
-1.996071e-03, 1.214309e-01, 6.872404e-02, -3.553729e-02, -1.771744e-03, 1.012098e+00, -2.053255e-02, 3.905926e-02,
1.981734e-02, -7.523174e-03, -4.652212e-02, 1.923226e-03, 8.680300e-01, 1.972425e-02, -4.193760e-02, -2.967109e-02,
1.012471e-01, 1.185698e-02, 2.444719e-02, 1.060348e+00, 1.011566e+00, -1.160949e-02, 1.005928e-01, 9.148113e-02,
1.645409e-01, -4.519012e-02, -6.729888e-02, 1.001001e+00, -2.433677e-02, -1.320787e-01, -9.793714e-02, 1.431155e-01,
5.573310e-02, 1.060897e-02, 9.237440e-01, 4.059761e-02, -6.660372e-02, -9.792538e-02, 3.166614e-02, -3.601973e-02,
-8.781796e-03, 8.579093e-01, -1.448466e-01, -5.144018e-02, 7.762080e-02, -3.369476e-02, 7.132193e-03, -9.932129e-02,
1.270838e+00, -7.051865e-02, -7.668435e-02, 3.704039e-02, -1.489825e-02, -4.769147e-02, 1.077200e-02, 9.318141e-01,
9.542761e-01, -8.731112e-02, 1.007085e-01, -2.867197e-02, -7.323784e-02, -4.300536e-02, -4.089484e-02, 1.135476e+00,
-7.790990e-02, 1.610124e-03, -4.589726e-02, 1.058505e-01, 8.661870e-02, -4.816521e-02, 9.772014e-01, 2.706184e-02,
1.191351e-01, -6.284518e-02, 3.226561e-02, -1.643007e-02, -2.746179e-02, 9.556949e-01, 4.077323e-02, -2.109523e-02,
-5.673394e-02, 4.423443e-02, 1.840862e-02, 3.146321e-02, 1.307774e+00, -3.593523e-02, 5.127967e-02, -5.906389e-02,
-1.405663e-02, 3.633330e-02, -9.605041e-02, 8.407898e-01, 1.033637e+00, -3.726784e-03, -6.197289e-02, -1.095891e-01,
-1.258945e-01, 7.737484e-03, -2.248502e-02, 9.795246e-01, 5.891037e-02, 5.893299e-02, 2.245292e-02, -1.264203e-01,
-1.115208e-02, 2.420220e-02, 1.003063e+00, 5.065614e-02, 1.034416e-01, 1.186828e-01, -2.238842e-03, 4.640742e-02,
2.258948e-02, 9.667513e-01, 5.257204e-02, 6.308237e-03, -3.555930e-02, -3.289587e-02, 3.431402e-02, 1.788984e-02,
9.515172e-01, 1.472834e-01, -2.335670e-02, 2.495124e-03, 4.791352e-02, 1.152342e-02, 8.474085e-02, 1.124020e+00,
9.129831e-01, 7.584927e-02, -4.680051e-02, -6.961758e-03, 1.411766e-02, -5.121828e-02, 1.731313e-02, 9.509980e-01,
5.134530e-02, -4.739910e-02, 8.254121e-02, 2.457128e-02, 6.970381e-02, -2.684722e-02, 9.954552e-01, 5.436086e-02,
-9.665887e-02, 2.664700e-02, 7.983514e-03, 5.448950e-02, 2.235449e-02, 1.201285e+00, -2.334529e-03, 1.676541e-01,
1.010284e-02, 4.737754e-02, -8.267833e-02, -3.147973e-02, 9.527185e-01, 1.237497e-01, -2.367808e-02, 8.594508e-02,
-2.443214e-02, 1.150139e-01, 1.020991e-01, 1.003803e+00, 6.165570e-06, -2.316820e-06, -2.052451e-06, 3.045072e-06,
2.659631e-06, 1.042160e-06, -2.316820e-06, 6.873597e-06, -2.760478e-06, -2.622783e-06, 9.476116e-07, -2.595724e-06,
-2.052451e-06, -2.760478e-06, 6.609228e-06, -4.222889e-07, -3.607242e-06, 1.553564e-06, 3.045072e-06, -2.622783e-06,
-4.222889e-07, 1.222308e-05, 2.084320e-06, 1.895223e-06, 2.659631e-06, 9.476116e-07, -3.607242e-06, 2.084320e-06,
1.328055e-05, -8.445779e-07, 1.042160e-06, -2.595724e-06, 1.553564e-06, 1.895223e-06, -8.445779e-07, 1.044844e-05,
5.091487e-06, -1.340659e-06, -1.954529e-06, -2.695776e-06, 2.625447e-06, -1.206608e-06, -1.340659e-06, 6.159200e-06,
-3.022241e-06, 3.746205e-06, 8.040565e-07, 7.254870e-08, -1.954529e-06, -3.022241e-06, 6.773069e-06, -1.050430e-06,
-3.429503e-06, 1.134059e-06, -2.695776e-06, 3.746205e-06, -1.050430e-06, 1.612772e-05, -2.413216e-06, 1.608113e-06,
2.625447e-06, 8.040565e-07, -3.429503e-06, -2.413216e-06, 1.367224e-05, -2.100859e-06, -1.206608e-06, 7.254870e-08,
1.134059e-06, 1.608113e-06, -2.100859e-06, 9.401393e-06, 6.664724e-06, -2.798904e-06, -2.069521e-06, -2.041198e-06,
-3.282773e-06, 6.103196e-07, -2.798904e-06, 7.794075e-06, -3.198872e-06, 2.528596e-06, -8.399120e-08, 1.609630e-07,
-2.069521e-06, -3.198872e-06, 7.064692e-06, -4.873980e-07, 3.366765e-06, -7.712827e-07, -2.041198e-06, 2.528596e-06,
-4.873980e-07, 1.029474e-05, 1.220639e-06, -1.679823e-07, -3.282773e-06, -8.399120e-08, 3.366765e-06, 1.220639e-06,
1.321227e-05, -9.747959e-07, 6.103196e-07, 1.609630e-07, -7.712827e-07, -1.679823e-07, -9.747959e-07, 8.694870e-06,
4.031521e-06, -2.007885e-07, -2.034433e-06, -6.106039e-07, -1.411506e-06, -1.410702e-06, -2.007885e-07, 4.153974e-06,
-2.156886e-06, -1.687466e-06, -1.049255e-06, -1.114964e-06, -2.034433e-06, -2.156886e-06, 5.987618e-06, 2.298070e-06,
2.460761e-06, 2.525666e-06, -6.106039e-07, -1.687466e-06, 2.298070e-06, 2.068720e-05, -2.821404e-06, -2.098510e-06,
-1.411506e-06, -1.049255e-06, 2.460761e-06, -2.821404e-06, 1.335263e-05, 4.596140e-06, -1.410702e-06, -1.114964e-06,
2.525666e-06, -2.098510e-06, 4.596140e-06, 1.286281e-05, 5.420396e-06, -1.307769e-06, -2.316327e-06, -2.363811e-06,
-1.842877e-06, 2.681298e-06, -1.307769e-06, 3.847151e-06, -7.430819e-07, 1.798582e-06, 1.232059e-06, 7.197953e-07,
-2.316327e-06, -7.430819e-07, 4.855709e-06, 5.652286e-07, 6.108175e-07, -3.401093e-06, -2.363811e-06, 1.798582e-06,
5.652286e-07, 1.625928e-05, 5.362596e-06, 2.464118e-06, -1.842877e-06, 1.232059e-06, 6.108175e-07, 5.362596e-06,
1.222505e-05, 1.130457e-06, 2.681298e-06, 7.197953e-07, -3.401093e-06, 2.464118e-06, 1.130457e-06, 1.851803e-05,
7.939976e-06, -3.116065e-06, -3.027611e-06, 1.066107e-06, 1.895812e-06, 3.059954e-07, -3.116065e-06, 4.601183e-06,
3.111821e-07, -5.512831e-07, -9.709639e-07, -1.010613e-07, -3.027611e-06, 3.111821e-07, 4.512729e-06, -5.148236e-07,
-9.248487e-07, -2.049341e-07, 1.066107e-06, -5.512831e-07, -5.148236e-07, 9.026097e-06, 6.119908e-07, -1.941928e-06,
1.895812e-06, -9.709639e-07, -9.248487e-07, 6.119908e-07, 9.379912e-06, -1.029647e-06, 3.059954e-07, -1.010613e-07,
-2.049341e-07, -1.941928e-06, -1.029647e-06, 2.273509e-05, 8.142312e-06, -3.127433e-06, -3.218580e-06, -1.367523e-06,
5.543366e-07, -4.208300e-08, -3.127433e-06, 7.856431e-06, -2.932699e-06, 1.229811e-06, 1.797348e-07, 2.066352e-06,
-3.218580e-06, -2.932699e-06, 7.947578e-06, 1.377113e-07, -7.340714e-07, -2.024269e-06, -1.367523e-06, 1.229811e-06,
1.377113e-07, 8.980626e-06, -8.416600e-08, 3.594696e-07, 5.543366e-07, 1.797348e-07, -7.340714e-07, -8.416600e-08,
8.616038e-06, 2.754225e-07, -4.208300e-08, 2.066352e-06, -2.024269e-06, 3.594696e-07, 2.754225e-07, 9.759561e-06,
4.313154e-06, -5.720652e-07, -1.944789e-06, -1.240258e-06, -2.148811e-06, 1.591825e-06, -5.720652e-07, 4.863911e-06,
-2.495546e-06, 3.162079e-06, -5.257048e-07, 8.997686e-07, -1.944789e-06, -2.495546e-06, 6.236635e-06, -1.921821e-06,
2.674516e-06, -2.491593e-06, -1.240258e-06, 3.162079e-06, -1.921821e-06, 1.920210e-05, 3.183649e-06, -1.051410e-06,
-2.148811e-06, -5.257048e-07, 2.674516e-06, 3.183649e-06, 1.371120e-05, -3.843643e-06, 1.591825e-06, 8.997686e-07,
-2.491593e-06, -1.051410e-06, -3.843643e-06, 1.150817e-05, 7.271627e-06, -2.333817e-06, -3.141510e-06, 3.087648e-06,
-1.113165e-06, -6.301067e-07, -2.333817e-06, 6.170800e-06, -2.040683e-06, -2.813266e-06, 9.315506e-07, -2.936720e-06,
-3.141510e-06, -2.040683e-06, 6.978493e-06, -2.743820e-07, 1.816149e-07, 3.566826e-06, 3.087648e-06, -2.813266e-06,
-2.743820e-07, 1.215509e-05, -1.260213e-06, 1.863101e-06, -1.113165e-06, 9.315506e-07, 1.816149e-07, -1.260213e-06,
8.924316e-06, -5.487639e-07, -6.301067e-07, -2.936720e-06, 3.566826e-06, 1.863101e-06, -5.487639e-07, 1.332762e-05,
4.581274e-06, -2.826632e-06, 4.165720e-08, 5.690874e-07, 7.819976e-07, -1.920568e-06, -2.826632e-06, 6.952847e-06,
-2.329915e-06, -1.152009e-06, -8.868897e-07, 3.442621e-06, 4.165720e-08, -2.329915e-06, 4.084558e-06, 5.829213e-07,
1.048920e-07, -1.522053e-06, 5.690874e-07, -1.152009e-06, 5.829213e-07, 1.018383e-05, -3.841135e-06, -1.773779e-06,
7.819976e-07, -8.868897e-07, 1.048920e-07, -3.841135e-06, 2.165699e-05, 1.165843e-06, -1.920568e-06, 3.442621e-06,
-1.522053e-06, -1.773779e-06, 1.165843e-06, 1.217070e-05, 4.610963e-06, -3.157998e-06, 3.433348e-07, -6.283319e-07,
-4.452426e-07, 4.735912e-07, -3.157998e-06, 8.141329e-06, -3.187031e-06, 1.192779e-06, -1.495920e-07, -8.689055e-07,
3.433348e-07, -3.187031e-06, 4.639996e-06, -5.644472e-07, 5.948346e-07, 3.953143e-07, -6.283319e-07, 1.192779e-06,
-5.644472e-07, 8.858365e-06, 9.471824e-07, -2.991840e-07, -4.452426e-07, -1.495920e-07, 5.948346e-07, 9.471824e-07,
2.286370e-05, -1.128894e-06, 4.735912e-07, -8.689055e-07, 3.953143e-07, -2.991840e-07, -1.128894e-06, 8.742233e-06,
6.725951e-06, -2.829157e-06, -2.100494e-06, -2.321729e-06, -2.871330e-06, 1.172943e-06, -2.829157e-06, 6.380528e-06,
-1.755072e-06, 1.123621e-06, -1.489901e-07, -3.812411e-06, -2.100494e-06, -1.755072e-06, 5.651865e-06, 1.198108e-06,
3.020320e-06, 2.639467e-06, -2.321729e-06, 1.123621e-06, 1.198108e-06, 1.017373e-05, 2.345887e-06, -2.979801e-07,
-2.871330e-06, -1.489901e-07, 3.020320e-06, 2.345887e-06, 1.308838e-05, 2.396216e-06, 1.172943e-06, -3.812411e-06,
2.639467e-06, -2.979801e-07, 2.396216e-06, 1.447007e-05, 3.537207e-06, -6.586290e-07, -1.082278e-06, -9.859270e-07,
4.451252e-07, -4.513523e-07, -6.586290e-07, 4.511348e-06, -2.056419e-06, -3.204866e-07, 3.064546e-06, 9.223696e-07,
-1.082278e-06, -2.056419e-06, 4.934997e-06, 1.306414e-06, -3.509671e-06, -4.710173e-07, -9.859270e-07, -3.204866e-07,
1.306414e-06, 1.885584e-05, -9.027046e-07, 6.129092e-06, 4.451252e-07, 3.064546e-06, -3.509671e-06, -9.027046e-07,
1.716124e-05, 2.612827e-06, -4.513523e-07, 9.223696e-07, -4.710173e-07, 6.129092e-06, 2.612827e-06, 1.326468e-05,
2.081515e-01, 1.117600e-01, 1.456023e-01, -1.414177e-01, -2.013638e-01, 4.026984e-03, 5.954758e-02, 3.082056e-01, 
1.504509e-01, 4.143536e-02, -8.641591e-02, 1.636055e-01, 4.715092e-02, 9.645324e-02, 3.858836e-01, 3.315049e-03,
4.908621e-02, 1.126015e-02, -2.327920e-02, 1.791883e-02, 2.193040e-03, 3.684443e-01, -3.164269e-03, -5.333390e-02,
-3.950324e-02, -1.054797e-02, 3.401754e-02, -7.683901e-03, 3.851481e-01, 1.460035e-02, -1.062458e-02, 4.274428e-02,
1.491791e-03, -5.378463e-02, 2.993286e-03, 4.939210e-01, -4.383765e-03, -1.189613e-02, -1.432568e-02, -2.812457e-03,
4.305932e-03, -2.225100e-02, 8.183442e-03, -3.201693e-02, -4.531880e-02, 1.779166e-02, 1.718683e-02, -1.401129e-02,
1.179742e-02, -3.265366e-02, -3.835405e-02, 4.244461e-03, -2.625197e-04, 4.425275e-03, 1.096036e-03, 3.784387e-03,
4.781102e-03, -3.513867e-02, -1.777621e-02, 1.738277e-02, 2.785996e-03, -1.001963e-03, -1.638012e-03, -1.100924e-02,
-2.031890e-02, 3.794003e-03, -3.249740e-03, 5.843573e-03, -5.026301e-03, 1.521400e-02, 1.195276e-02, -1.336525e-01,
3.644385e-02, 1.479727e-02, -8.026530e-02, -1.149688e-02, -2.388388e-02, -4.349239e-02, 2.239942e-02, 2.280986e-02,
-9.264970e-02, -2.951742e-02, 2.453095e-02, -6.560696e-02, 3.314989e-02, 4.270349e-02, -2.212694e-01, 8.274624e-03,
